id	assetCode	windowTimestamp	dataType	systemVersion	buzz	relativeBuzz	sentiment	optimism	fear	joy	trust	violence	conflict	gloom	stress	timeUrgency	uncertainty	emotionVsFact	longShort	longShortForecast	priceDirection	priceForecast	volatility	consumptionVolume	productionVolume	regulatoryIssues	supplyVsDemand	supplyVsDemandForecast	newExploration	safetyAccident
mp:2019-02-08_20.30.00.News_Social.COM_ENM.NAP	NAP	2019-02-08T20:30:00.000Z	News_Social	2.2.35	20.0	0.000475	0.000000						-0.100000	0.600000				0.100000					0.200000				-0.100000			
mp:2019-02-08_20.30.00.News.COM_ENM.NAP	NAP	2019-02-08T20:30:00.000Z	News	2.2.35	20.0	0.000625	0.000000						-0.100000	0.600000				0.100000					0.200000				-0.100000			
mp:2019-02-08_20.30.00.Social.COM_ENM.NAP	NAP	2019-02-08T20:30:00.000Z	Social	2.2.35	0.0	0.000000																								
mp:2019-02-08_20.30.00.News_Social.COM_ENM.NGS	NGS	2019-02-08T20:30:00.000Z	News_Social	2.2.35	1443.0	0.034256	-0.144144	-0.019751	0.005544	0.004158	0.001040	0.016632	0.020097	0.029799	0.080042	0.023909	0.019058	0.152755	0.000347	0.000000	0.004158		0.045807	-0.002079	0.016632		0.005891	-0.001386	0.010395	
mp:2019-02-08_20.30.00.News.COM_ENM.NGS	NGS	2019-02-08T20:30:00.000Z	News	2.2.35	928.1	0.028989	-0.175628	-0.027475	0.004310	0.006465	0.002155	0.016162	0.012930	0.034479	0.095895	0.024782	0.010775	0.147560	0.001616	0.001077	0.001077		0.037388	0.000000	0.018317		-0.003771	-0.004310	0.010775	
mp:2019-02-08_20.30.00.Social.COM_ENM.NGS	NGS	2019-02-08T20:30:00.000Z	Social	2.2.35	514.9	0.050937	-0.087396	-0.005826	0.007768		-0.000971	0.017479	0.033016	0.021363	0.051466	0.022334	0.033987	0.162119	-0.001942	-0.001942	0.009711		0.060983	-0.005826	0.013595		0.023305	0.003884	0.009711	
mp:2019-02-08_20.30.00.News_Social.COM_ENM.NKL	NKL	2019-02-08T20:30:00.000Z	News_Social	2.2.35	525.2	0.012468	-0.111386	0.091394	-0.001904	0.003808	-0.001190	0.017136	-0.006664	0.025704	0.053313	0.019992	0.017136	0.159130	-0.005712		-0.003808		0.046078		0.012376	-0.000952	0.009520	0.011424	0.007616	
mp:2019-02-08_20.30.00.News.COM_ENM.NKL	NKL	2019-02-08T20:30:00.000Z	News	2.2.35	310.5	0.009698	-0.178744	0.119163	-0.001610		0.004026	0.004831	-0.006441	0.012882	0.048309	0.024155	0.012882	0.175121	0.009662		-0.003221		0.048309		0.003221	-0.001610	-0.003221	0.006441	0.006441	
mp:2019-02-08_20.30.00.Social.COM_ENM.NKL	NKL	2019-02-08T20:30:00.000Z	Social	2.2.35	214.7	0.021240	-0.013973	0.051234	-0.002329	0.009315	-0.008733	0.034932	-0.006986	0.044248	0.060550	0.013973	0.023288	0.136004	-0.027946		-0.004658		0.042850		0.025617		0.027946	0.018631	0.009315	
mp:2019-02-08_20.30.00.News_Social.COM_ENM.NSEA	NSEA	2019-02-08T20:30:00.000Z	News_Social	2.2.35	1009.5	0.023965	-0.548787	-0.030708	0.031699			0.026746	0.020802	0.045567	0.046558	-0.030708	0.008915	0.187098	0.004953		-0.018821		0.013373				-0.039624			
mp:2019-02-08_20.30.00.News.COM_ENM.NSEA	NSEA	2019-02-08T20:30:00.000Z	News	2.2.35	899.5	0.028096	-0.525848	-0.031128	0.034464			0.028905	0.025570	0.047804	0.050028	-0.031128	0.008894	0.181907	0.006670		-0.020011		0.015008				-0.043357			
mp:2019-02-08_20.30.00.Social.COM_ENM.NSEA	NSEA	2019-02-08T20:30:00.000Z	Social	2.2.35	110.0	0.010882	-0.736364	-0.027273	0.009091			0.009091	-0.018182	0.027273	0.018182	-0.027273	0.009091	0.229545	-0.009091		-0.009091						-0.009091			
mp:2019-02-08_20.30.00.News_Social.COM_ENM.PALL	PALL	2019-02-08T20:30:00.000Z	News_Social	2.2.35	256.5	0.006089	0.060429	0.003899	0.007797	0.015595	0.001949	0.015595	0.015595	0.035088	0.066277	-0.023392	0.035088	0.171053	-0.019493		0.011696		0.027290	-0.035088			-0.007797			
mp:2019-02-08_20.30.00.News.COM_ENM.PALL	PALL	2019-02-08T20:30:00.000Z	News	2.2.35	61.0	0.001905	0.377049	-0.114754			0.008197		0.032787			0.049180		0.159836			0.049180			-0.147541						
mp:2019-02-08_20.30.00.Social.COM_ENM.PALL	PALL	2019-02-08T20:30:00.000Z	Social	2.2.35	195.5	0.019340	-0.038363	0.040921	0.010230	0.020460		0.020460	0.010230	0.046036	0.086957	-0.046036	0.046036	0.174552	-0.025575				0.035806				-0.010230			
mp:2019-02-08_20.30.00.News_Social.COM_ENM.PLAT	PLAT	2019-02-08T20:30:00.000Z	News_Social	2.2.35	501.5	0.011905	0.029910	0.007976		0.020937	0.006979	0.013958	-0.018943	0.045862	0.070788	0.015952	0.012961	0.188684	0.004985	-0.000997	-0.001994		0.019940		-0.023928					
mp:2019-02-08_20.30.00.News.COM_ENM.PLAT	PLAT	2019-02-08T20:30:00.000Z	News	2.2.35	212.7	0.006644	-0.018806			0.009403	0.012929	0.000000	-0.047015	0.009403	0.091678	0.014104	0.004701	0.168430	0.023507		-0.004701		0.024448		-0.056417					
mp:2019-02-08_20.30.00.Social.COM_ENM.PLAT	PLAT	2019-02-08T20:30:00.000Z	Social	2.2.35	288.8	0.028570	0.065789	0.013850		0.029432	0.002597	0.024238	0.001731	0.072715	0.055402	0.017313	0.019044	0.203601	-0.008657	-0.001731			0.016620							
mp:2019-02-08_20.30.00.News_Social.COM_ENM.RAREE	RAREE	2019-02-08T20:30:00.000Z	News_Social	2.2.35	43.2	0.001026	-0.208333		0.046296		0.011574		-0.011574	-0.011574	0.104167		0.057870	0.149306	0.034722				0.074074		0.011574		0.092593			
mp:2019-02-08_20.30.00.News.COM_ENM.RAREE	RAREE	2019-02-08T20:30:00.000Z	News	2.2.35	18.0	0.000562	-0.222222								0.055556		0.111111	0.111111					0.055556				0.222222			
mp:2019-02-08_20.30.00.Social.COM_ENM.RAREE	RAREE	2019-02-08T20:30:00.000Z	Social	2.2.35	25.2	0.002493	-0.198413		0.079365		0.019841		-0.019841	-0.019841	0.138889		0.019841	0.176587	0.059524				0.087302		0.019841					
mp:2019-02-08_20.30.00.News_Social.COM_ENM.SLVR	SLVR	2019-02-08T20:30:00.000Z	News_Social	2.2.35	1290.3	0.030631	-0.101527	0.041076	0.003100	0.005425	0.001841	0.016663	-0.010850	0.025188	0.044563	0.005038	0.013950	0.125688	-0.003100		-0.005038	-0.001163	0.050608	-0.000775	-0.002325		0.087964	-0.001550	0.008525	
mp:2019-02-08_20.30.00.News.COM_ENM.SLVR	SLVR	2019-02-08T20:30:00.000Z	News	2.2.35	528.4	0.016504	-0.150454	0.018925	0.005678		0.000473	0.000946	-0.009463	0.020818	0.013248	-0.016086	0.013248	0.079769	-0.011355		-0.007570		0.049962	-0.001893	-0.001893		0.186412	-0.003785	0.009463	
mp:2019-02-08_20.30.00.Social.COM_ENM.SLVR	SLVR	2019-02-08T20:30:00.000Z	Social	2.2.35	761.9	0.075372	-0.067594	0.056438	0.001313	0.009188	0.002789	0.027563	-0.011813	0.028219	0.066282	0.019688	0.014438	0.157534	0.002625		-0.003281	-0.001969	0.051057		-0.002625		0.019688		0.007875	
mp:2019-02-08_20.30.00.News_Social.COM_ENM.STEE	STEE	2019-02-08T20:30:00.000Z	News_Social	2.2.35	1671.6	0.039683	-0.155240	-0.013759	0.006581	0.002094	-0.001496	0.025425	0.013161	0.029313	0.083752	0.013161	0.011965	0.141047	-0.003290	0.004188	0.011665	0.002991	0.025365	-0.000598	0.002393	0.001196	-0.019143	0.000299	0.000299	
mp:2019-02-08_20.30.00.News.COM_ENM.STEE	STEE	2019-02-08T20:30:00.000Z	News	2.2.35	968.6	0.030254	-0.149184	-0.006711	0.010324		-0.003743	0.036135	0.033554	0.018584	0.091369	0.013938	0.011357	0.143403	-0.005678		0.012905		0.025191	-0.002065	-0.003613	0.002065	-0.024778	0.001032	0.000516	
mp:2019-02-08_20.30.00.Social.COM_ENM.STEE	STEE	2019-02-08T20:30:00.000Z	Social	2.2.35	703.0	0.069545	-0.163585	-0.023471	0.001422	0.004979	0.001600	0.010669	-0.014936	0.044097	0.073257	0.012091	0.012802	0.137802	0.000000	0.009957	0.009957	0.007112	0.025605	0.001422	0.010669		-0.011380	-0.000711		
mp:2019-02-08_20.30.00.News_Social.COM_ENM.URAN	URAN	2019-02-08T20:30:00.000Z	News_Social	2.2.35	557.3	0.013230	-0.102279	0.014355	0.014355	0.005383	-0.005832	0.010766	0.032299	0.032299	0.089718	0.018841	0.027813	0.148439	0.046654		0.004486	0.003589	0.014534	-0.001794	0.005383		0.036784	0.003589	0.003589	
mp:2019-02-08_20.30.00.News.COM_ENM.URAN	URAN	2019-02-08T20:30:00.000Z	News	2.2.35	300.2	0.009377	-0.034977	0.019987	0.019987		0.000833	-0.001666	0.053298	0.026649	0.096602	0.006662	0.036642	0.134744	0.069953				0.007328		0.013324		0.053298	0.006662		
mp:2019-02-08_20.30.00.Social.COM_ENM.URAN	URAN	2019-02-08T20:30:00.000Z	Social	2.2.35	257.1	0.025434	-0.180863	0.007779	0.007779	0.011669	-0.013613	0.025282	0.007779	0.038895	0.081680	0.033061	0.017503	0.164430	0.019448		0.009724	0.007779	0.022948	-0.003890	-0.003890		0.017503		0.007779	
mp:2019-02-09_20.30.00.News_Social.COM_ENM.ALU	ALU	2019-02-09T20:30:00.000Z	News_Social	2.2.35	338.0	0.024297	-0.082840	0.065089	0.002959		0.009246	0.071006	-0.008876	0.017751	0.121302	0.005917		0.139793			0.017751		0.020710	0.002959	0.017751		-0.056213	-0.008876		
mp:2019-02-09_20.30.00.News.COM_ENM.ALU	ALU	2019-02-09T20:30:00.000Z	News	2.2.35	198.0	0.028698	-0.022727	0.116162	0.005051		0.007576	0.101010	0.005051	0.015152	0.126263	-0.005051		0.126263			0.030303		0.020202		0.015152		-0.030303			
mp:2019-02-09_20.30.00.Social.COM_ENM.ALU	ALU	2019-02-09T20:30:00.000Z	Social	2.2.35	140.0	0.019966	-0.167857	-0.007143			0.011607	0.028571	-0.028571	0.021429	0.114286	0.021429		0.158929					0.021429	0.007143	0.021429		-0.092857	-0.021429		
mp:2019-02-09_20.30.00.News_Social.COM_ENM.BIOF	BIOF	2019-02-09T20:30:00.000Z	News_Social	2.2.35	18.0	0.001294	0.000000		0.055556		0.027778		-0.111111			-0.111111		0.097222											0.055556	
mp:2019-02-09_20.30.00.News.COM_ENM.BIOF	BIOF	2019-02-09T20:30:00.000Z	News	2.2.35	15.0	0.002174	0.066667		0.066667		0.033333		-0.066667			-0.133333		0.100000												
mp:2019-02-09_20.30.00.Social.COM_ENM.BIOF	BIOF	2019-02-09T20:30:00.000Z	Social	2.2.35	3.0	0.000428	-0.333333						-0.333333					0.083333											0.333333	
mp:2019-02-09_20.30.00.News_Social.COM_ENM.COA	COA	2019-02-09T20:30:00.000Z	News_Social	2.2.35	665.4	0.047832	-0.226180	-0.003006	0.007514	0.001503	0.000939	0.051849	0.026300	0.032311	0.096183	0.033814	0.007514	0.167982	0.001503				0.020890		-0.003006	0.005260	-0.018786	-0.003006	0.003006	0.006011
mp:2019-02-09_20.30.00.News.COM_ENM.COA	COA	2019-02-09T20:30:00.000Z	News	2.2.35	357.2	0.051773	-0.271557	-0.030795	0.002800		0.000700	0.041993	0.061590	0.058791	0.114782	0.022396	0.008399	0.181131					0.017357		-0.016797	0.011198	-0.016797			0.011198
mp:2019-02-09_20.30.00.Social.COM_ENM.COA	COA	2019-02-09T20:30:00.000Z	Social	2.2.35	308.2	0.043954	-0.173589	0.029202	0.012979	0.003245	0.001217	0.063271	-0.014601	0.001622	0.074627	0.047047	0.006489	0.152742	0.003245				0.024984		0.012979	-0.001622	-0.021090	-0.006489	0.006489	
mp:2019-02-09_20.30.00.News_Social.COM_ENM.CPPR	CPPR	2019-02-09T20:30:00.000Z	News_Social	2.2.35	486.1	0.034943	-0.015429	0.003086	0.006172	0.008229	0.004372	0.018515	-0.002057	0.030858	0.090516	-0.006172	0.012343	0.194610	0.000000		-0.006172		0.015635		0.000000		-0.034972	-0.002057	0.009257	
mp:2019-02-09_20.30.00.News.COM_ENM.CPPR	CPPR	2019-02-09T20:30:00.000Z	News	2.2.35	278.4	0.040351	-0.086207	-0.003592	0.010776		0.004490	0.025144	0.014368	0.046695	0.100575	-0.007184	0.007184	0.186422	0.003592		-0.007184		0.019397		-0.003592		-0.050287		0.010776	
mp:2019-02-09_20.30.00.Social.COM_ENM.CPPR	CPPR	2019-02-09T20:30:00.000Z	Social	2.2.35	207.7	0.029621	0.079442	0.012037		0.019259	0.004213	0.009629	-0.024073	0.009629	0.077034	-0.004815	0.019259	0.205585	-0.004815		-0.004815		0.010592		0.004815		-0.014444	-0.004815	0.007222	
mp:2019-02-09_20.30.00.News_Social.COM_ENM.CRU	CRU	2019-02-09T20:30:00.000Z	News_Social	2.2.35	3998.6	0.287435	-0.177187	0.007127	0.022258	0.003376	0.001188	0.011004	-0.006752	0.061522	0.073276	0.010379	0.019257	0.167002	0.004377	0.000500	-0.001250	0.000250	0.038739	0.000250	-0.001751		-0.003376	-0.000750	0.002251	
mp:2019-02-09_20.30.00.News.COM_ENM.CRU	CRU	2019-02-09T20:30:00.000Z	News	2.2.35	2623.4	0.380236	-0.213845	0.000953	0.027064	0.001525	0.000667	0.012960	-0.003621	0.068613	0.074140	0.014866	0.023252	0.169084	0.006290		0.001906		0.042197	0.000381	-0.010292		-0.003812	-0.001144	0.003049	
mp:2019-02-09_20.30.00.Social.COM_ENM.CRU	CRU	2019-02-09T20:30:00.000Z	Social	2.2.35	1375.2	0.196124	-0.107257	0.018906	0.013089	0.006908	0.002182	0.007272	-0.012725	0.047993	0.071626	0.001818	0.011635	0.163031	0.000727	0.001454	-0.007272	0.000727	0.032141		0.014543		-0.002545	0.000000	0.000727	
mp:2019-02-09_20.30.00.News_Social.COM_ENM.BIOETH	BIOETH	2019-02-09T20:30:00.000Z	News_Social	2.2.35	263.8	0.018963	-0.352540	-0.026535	0.001895		-0.008529	0.030326	0.070129	0.015163	0.089083	0.024640	0.030326	0.130212	-0.003791		-0.015163		0.066717	-0.005686	0.022745		0.017058	0.007582	0.007582	
mp:2019-02-09_20.30.00.News.COM_ENM.BIOETH	BIOETH	2019-02-09T20:30:00.000Z	News	2.2.35	75.0	0.010871	-0.306667		0.013333		-0.023333	0.080000	0.093333		0.106667	0.026667	0.026667	0.156667	-0.013333				0.040000				-0.026667		0.026667	
mp:2019-02-09_20.30.00.Social.COM_ENM.BIOETH	BIOETH	2019-02-09T20:30:00.000Z	Social	2.2.35	188.8	0.026926	-0.370763	-0.037076	-0.002648		-0.002648	0.010593	0.060911	0.021186	0.082097	0.023835	0.031780	0.119703			-0.021186		0.077331	-0.007945	0.031780		0.034428	0.010593		
mp:2019-02-09_20.30.00.News_Social.COM_ENM.MOG	MOG	2019-02-09T20:30:00.000Z	News_Social	2.2.35	647.8	0.046566	-0.149738	-0.006175		0.001544	-0.006754	0.040136	0.071010	0.037048	0.081815	0.011578	0.016981	0.145570	0.013893		-0.006175		0.049089	-0.001544	0.018524	0.001544	-0.007718	0.003087		
mp:2019-02-09_20.30.00.News.COM_ENM.MOG	MOG	2019-02-09T20:30:00.000Z	News	2.2.35	448.3	0.064977	-0.098149	-0.011153		0.002231	-0.005577	0.033460	0.078073	0.042382	0.071381	0.014499	0.022306	0.143710	0.017845		0.002231		0.037475	-0.002231	0.024537	0.002231	-0.013384			
mp:2019-02-09_20.30.00.Social.COM_ENM.MOG	MOG	2019-02-09T20:30:00.000Z	Social	2.2.35	199.5	0.028452	-0.265664	0.005013			-0.009398	0.055138	0.055138	0.025063	0.105263	0.005013	0.005013	0.149749	0.005013		-0.025063		0.075188		0.005013		0.005013	0.010025		
mp:2019-02-09_20.30.00.News_Social.COM_ENM.GOL	GOL	2019-02-09T20:30:00.000Z	News_Social	2.2.35	3233.8	0.232459	-0.026903	0.006185	0.013142	0.010050	0.005334	0.024584	-0.009586	0.038500	0.059527	0.023656	0.024429	0.170852	0.017936	0.002474	0.001855		0.038531	0.000000	0.002165	0.000309	-0.002010	-0.000618	0.006494	0.000309
mp:2019-02-09_20.30.00.News.COM_ENM.GOL	GOL	2019-02-09T20:30:00.000Z	News	2.2.35	1356.9	0.196669	-0.117179	-0.000737	0.022478	0.010318	0.007370	0.022109	-0.017687	0.040902	0.061169	0.019161	0.022478	0.172839	0.012897	0.002211	-0.005896		0.031616		0.000000	0.000737	0.005527	0.001474	0.008107	0.000737
mp:2019-02-09_20.30.00.Social.COM_ENM.GOL	GOL	2019-02-09T20:30:00.000Z	Social	2.2.35	1876.9	0.267674	0.038361	0.011189	0.006394	0.009857	0.003863	0.026373	-0.003730	0.036763	0.058341	0.026906	0.025840	0.169415	0.021578	0.002664	0.007459		0.043529	0.000000	0.003730		-0.007459	-0.002131	0.005328	
mp:2019-02-09_20.30.00.News_Social.COM_ENM.HOIL	HOIL	2019-02-09T20:30:00.000Z	News_Social	2.2.35	47.0	0.003379	-0.382979	-0.106383							0.170213	0.085106		0.207447					0.085106				-0.042553			
mp:2019-02-09_20.30.00.News.COM_ENM.HOIL	HOIL	2019-02-09T20:30:00.000Z	News	2.2.35	22.0	0.003189	-0.409091	-0.113636							0.136364	0.181818		0.210227					0.090909				-0.045455			
mp:2019-02-09_20.30.00.Social.COM_ENM.HOIL	HOIL	2019-02-09T20:30:00.000Z	Social	2.2.35	25.0	0.003565	-0.360000	-0.100000							0.200000			0.205000					0.080000				-0.040000			
mp:2019-02-09_20.30.00.News_Social.COM_ENM.IRN	IRN	2019-02-09T20:30:00.000Z	News_Social	2.2.35	621.7	0.044690	-0.150394	0.016085	0.016085	0.003217	-0.001608	0.061123	-0.006434	0.032974	0.097314	0.000804	0.012868	0.135636	-0.011259	-0.003217	0.016085	0.003217	0.034904	-0.001608	-0.006434		-0.022519	-0.003217	0.004825	0.003217
mp:2019-02-09_20.30.00.News.COM_ENM.IRN	IRN	2019-02-09T20:30:00.000Z	News	2.2.35	269.5	0.039061	-0.209647	0.000000	0.022263		-0.003247	0.089054	0.003711	0.048237	0.100186	-0.007421	0.011132	0.137755			0.003711		0.024119		-0.018553		0.000000			
mp:2019-02-09_20.30.00.Social.COM_ENM.IRN	IRN	2019-02-09T20:30:00.000Z	Social	2.2.35	352.2	0.050229	-0.105054	0.028393	0.011357	0.005679	-0.000355	0.039750	-0.014196	0.021295	0.095116	0.007098	0.014196	0.134015	-0.019875	-0.005679	0.025554	0.005679	0.043157	-0.002839	0.002839		-0.039750	-0.005679	0.008518	0.005679
mp:2019-02-09_20.30.00.News_Social.COM_ENM.JET	JET	2019-02-09T20:30:00.000Z	News_Social	2.2.35	29.0	0.002085	-0.068966	-0.068966							0.103448	0.103448		0.051724						0.137931	0.000000		-0.206897			
mp:2019-02-09_20.30.00.News.COM_ENM.JET	JET	2019-02-09T20:30:00.000Z	News	2.2.35	23.0	0.003334	0.000000								0.043478	0.130435		0.000000						0.173913	0.000000		-0.260870			
mp:2019-02-09_20.30.00.Social.COM_ENM.JET	JET	2019-02-09T20:30:00.000Z	Social	2.2.35	6.0	0.000856	-0.333333	-0.333333							0.333333			0.250000												
mp:2019-02-09_20.30.00.News_Social.COM_ENM.LNG	LNG	2019-02-09T20:30:00.000Z	News_Social	2.2.35	233.6	0.016792	-0.057791	0.004281		0.004281	0.010702	0.008562	0.012842	0.017123	0.107021	-0.006421	0.047089	0.142979	0.004281	0.004281	0.004281		0.030822	0.004281	0.017123		0.000000			
mp:2019-02-09_20.30.00.News.COM_ENM.LNG	LNG	2019-02-09T20:30:00.000Z	News	2.2.35	30.0	0.004348	0.000000						-0.100000		0.066667	-0.033333		0.116667			-0.033333		0.133333				0.100000			
mp:2019-02-09_20.30.00.Social.COM_ENM.LNG	LNG	2019-02-09T20:30:00.000Z	Social	2.2.35	203.6	0.029036	-0.066306	0.004912		0.004912	0.012279	0.009823	0.029470	0.019646	0.112967	-0.002456	0.054028	0.146857	0.004912	0.004912	0.009823		0.015717	0.004912	0.019646		-0.014735			
mp:2019-02-09_20.30.00.News_Social.COM_ENM.NAP	NAP	2019-02-09T20:30:00.000Z	News_Social	2.2.35	0.0	0.000000																								
mp:2019-02-09_20.30.00.News.COM_ENM.NAP	NAP	2019-02-09T20:30:00.000Z	News	2.2.35	0.0	0.000000																								
mp:2019-02-09_20.30.00.Social.COM_ENM.NAP	NAP	2019-02-09T20:30:00.000Z	Social	2.2.35	0.0	0.000000																								
mp:2019-02-09_20.30.00.News_Social.COM_ENM.NGS	NGS	2019-02-09T20:30:00.000Z	News_Social	2.2.35	1103.1	0.079295	-0.173148	0.012238	0.003626	0.000453	0.004759	0.011785	0.006346	0.036261	0.100626	0.019037	0.029462	0.164446	0.005439	0.000907	0.010878	-0.000907	0.012873	-0.010878	0.009972		-0.005892	-0.003626	0.003626	0.007252
mp:2019-02-09_20.30.00.News.COM_ENM.NGS	NGS	2019-02-09T20:30:00.000Z	News	2.2.35	407.0	0.058991	-0.106880	0.039312			0.001229	0.002457	-0.012285	0.056511	0.122850	0.033170	0.024570	0.171376	-0.004914		0.022113		0.007371	-0.029484	0.012285		-0.044226		0.004914	
mp:2019-02-09_20.30.00.Social.COM_ENM.NGS	NGS	2019-02-09T20:30:00.000Z	Social	2.2.35	696.1	0.099274	-0.211895	-0.003591	0.005746	0.000718	0.006824	0.017239	0.017239	0.024422	0.087631	0.010774	0.032323	0.160394	0.011493	0.001437	0.004310	-0.001437	0.016090	0.000000	0.008619		0.016521	-0.005746	0.002873	0.011493
mp:2019-02-09_20.30.00.News_Social.COM_ENM.NKL	NKL	2019-02-09T20:30:00.000Z	News_Social	2.2.35	215.5	0.015491	-0.118329	-0.074246			-0.000580	0.018561	0.002320	0.044084	0.067285	0.013921	0.055684	0.104988	0.000000				0.074246	-0.004640	0.009281		-0.037123	-0.055684	0.004640	
mp:2019-02-09_20.30.00.News.COM_ENM.NKL	NKL	2019-02-09T20:30:00.000Z	News	2.2.35	27.0	0.003913	-0.407407								0.074074	-0.074074		0.157407					0.148148							
mp:2019-02-09_20.30.00.Social.COM_ENM.NKL	NKL	2019-02-09T20:30:00.000Z	Social	2.2.35	188.5	0.026883	-0.076923	-0.084881			-0.000663	0.021220	0.002653	0.050398	0.066313	0.026525	0.063660	0.097480	0.000000				0.063660	-0.005305	0.010610		-0.042440	-0.063660	0.005305	
mp:2019-02-09_20.30.00.News_Social.COM_ENM.NSEA	NSEA	2019-02-09T20:30:00.000Z	News_Social	2.2.35	73.0	0.005248	0.123288					0.013699	0.041096	0.013699	0.013699			0.119863	-0.041096		0.013699									
mp:2019-02-09_20.30.00.News.COM_ENM.NSEA	NSEA	2019-02-09T20:30:00.000Z	News	2.2.35	63.0	0.009131	0.142857					0.015873	0.031746	0.015873	0.015873			0.123016	-0.031746		0.015873									
mp:2019-02-09_20.30.00.Social.COM_ENM.NSEA	NSEA	2019-02-09T20:30:00.000Z	Social	2.2.35	10.0	0.001426	0.000000						0.100000					0.100000	-0.100000		0.000000									
mp:2019-02-09_20.30.00.News_Social.COM_ENM.PALL	PALL	2019-02-09T20:30:00.000Z	News_Social	2.2.35	20.0	0.001438	0.450000											0.225000	0.050000											
mp:2019-02-09_20.30.00.News.COM_ENM.PALL	PALL	2019-02-09T20:30:00.000Z	News	2.2.35	2.0	0.000290	1.000000											0.250000												
mp:2019-02-09_20.30.00.Social.COM_ENM.PALL	PALL	2019-02-09T20:30:00.000Z	Social	2.2.35	18.0	0.002567	0.388889											0.222222	0.055556											
mp:2019-02-09_20.30.00.News_Social.COM_ENM.PLAT	PLAT	2019-02-09T20:30:00.000Z	News_Social	2.2.35	98.0	0.007045	0.132653	0.020408		0.010204	0.007653		-0.071429	0.040816	0.066327	0.056122	0.010204	0.176020	0.010204		-0.010204		0.020408						0.010204	
mp:2019-02-09_20.30.00.News.COM_ENM.PLAT	PLAT	2019-02-09T20:30:00.000Z	News	2.2.35	21.0	0.003044	0.571429								0.095238	0.047619	0.047619	0.226190					0.047619							
mp:2019-02-09_20.30.00.Social.COM_ENM.PLAT	PLAT	2019-02-09T20:30:00.000Z	Social	2.2.35	77.0	0.010981	0.012987	0.025974		0.012987	0.009740		-0.090909	0.051948	0.058442	0.058442		0.162338	0.012987		-0.012987		0.012987						0.012987	
mp:2019-02-09_20.30.00.News_Social.COM_ENM.RAREE	RAREE	2019-02-09T20:30:00.000Z	News_Social	2.2.35	22.0	0.001581	0.318182	0.136364				0.181818				0.045455		0.136364					0.045455							
mp:2019-02-09_20.30.00.News.COM_ENM.RAREE	RAREE	2019-02-09T20:30:00.000Z	News	2.2.35	14.0	0.002029	0.214286	0.214286								0.071429		0.214286					0.071429							
mp:2019-02-09_20.30.00.Social.COM_ENM.RAREE	RAREE	2019-02-09T20:30:00.000Z	Social	2.2.35	8.0	0.001141	0.500000					0.500000						0.000000												
mp:2019-02-09_20.30.00.News_Social.COM_ENM.SLVR	SLVR	2019-02-09T20:30:00.000Z	News_Social	2.2.35	702.5	0.050499	-0.028470	0.005694	0.008541	0.007117	0.000000	0.041281	0.034875	0.033452	0.059075	0.034164	0.008541	0.180605	0.001423	0.002847	-0.007117		0.031317	-0.005694	0.005694		0.017082			
mp:2019-02-09_20.30.00.News.COM_ENM.SLVR	SLVR	2019-02-09T20:30:00.000Z	News	2.2.35	157.0	0.022756	-0.044586	0.038217	0.006369		0.009554	0.031847	0.114650	0.006369	0.050955	0.012739	0.006369	0.197452	-0.006369	0.006369	-0.019108		0.019108		0.012739					
mp:2019-02-09_20.30.00.Social.COM_ENM.SLVR	SLVR	2019-02-09T20:30:00.000Z	Social	2.2.35	545.5	0.077796	-0.023831	-0.003666	0.009166	0.009166	-0.002750	0.043996	0.011916	0.041247	0.061412	0.040330	0.009166	0.175756	0.003666	0.001833	-0.003666		0.034830	-0.007333	0.003666		0.021998			
mp:2019-02-09_20.30.00.News_Social.COM_ENM.STEE	STEE	2019-02-09T20:30:00.000Z	News_Social	2.2.35	838.2	0.060253	-0.158673	-0.000597	0.002386	0.004772	0.002386	0.035194	0.008948	0.023264	0.093057	0.012527	0.014316	0.156973	0.002983		0.005965	0.003579	0.027678		0.007755	0.001193	-0.044739	-0.001193	0.001193	
mp:2019-02-09_20.30.00.News.COM_ENM.STEE	STEE	2019-02-09T20:30:00.000Z	News	2.2.35	470.7	0.068223	-0.094540	0.003187	0.004249	0.004249	0.006639	0.041428	0.023369	0.029743	0.110474	0.029743	0.008498	0.156044	0.007436		0.001062		0.025919		0.010622		-0.050988		0.002124	
